PanelName,HoleName,X,Y,Z,Diameter,Depth
DrawerFrontFirst,left_side_1,41.5,50,0,6,10
DrawerFrontFirst,left_side_2,41.5,182,0,6,10
DrawerFrontFirst,right_side_1,555.5,50,0,6,10
DrawerFrontFirst,right_side_2,555.5,182,0,6,10
DrawerFrontFirst,bottom_panel_1,91.5,6,0,6,10
DrawerFrontFirst,bottom_panel_2,505.5,6,0,6,10
DrawerFrontFirst,bottom_panel_3,229.5,6,0,6,10
DrawerFrontFirst,bottom_panel_4,367.5,6,0,6,10
DrawerFrontFirst,handle_1,218.5,128,0,4,18
DrawerFrontFirst,handle_2,378.5,128,0,4,18
