PanelName,HoleName,X,Y,Z,Diameter,Depth
DrawerBottom,left_side_1,0,50,6,4,37
DrawerBottom,left_side_2,0,163,6,4,37
DrawerBottom,right_side_1,512,50,6,4,37
DrawerBottom,right_side_2,512,163,6,4,37
DrawerBottom,back_panel_1,50,213,6,4,37
DrawerBottom,back_panel_2,256,213,6,4,37
DrawerBottom,back_panel_3,462,213,6,4,37
DrawerBottom,dowel_front_1,50,0,6,6,20
DrawerBottom,dowel_front_2,462,0,6,6,20
DrawerBottom,dowel_front_3,187.333,0,6,6,20
DrawerBottom,dowel_front_4,324.667,0,6,6,20
